trade_date,symbol,transaction_type,quantity,price,trade_value,charges
2025-07-08 11:58:26,IO CE NIFTY 31Jul2025 26800,SALE,150,12.9,1935.0,0
2025-07-23 14:19:32,EO CE LODHA 31Jul2025 1500,SALE,450,1.9,855.0,0
2025-08-25 15:29:23,EO CE MARICO 28Aug2025 800,BUY,1200,0.1,120.0,0
2025-08-04 11:15:26,EO CE MARUTI 28Aug2025 13000,SALE,50,49.9,2495.0,0
2025-06-12 09:54:16,EO CE MAXHEALTH 26Jun2025 1360,SALE,2625,2.3,6037.5,0
2025-08-13 12:32:27,EO CE MAXHEALTH 28Aug2025 1440,SALE,525,1.95,1023.75,0
2025-06-17 10:15:16,EO CE MGL 26Jun2025 1440,SALE,400,22.9,9160.0,0
2025-06-13 10:11:22,EO CE NYKAA 26Jun2025 220,BUY,2950,0.3,885.0,0
2025-08-26 09:39:31,EO CE NYKAA 28Aug2025 240,BUY,6250,0.1,625.0,0
2025-08-21 14:49:53,EO CE NYKAA 30Sep2025 255,SALE,3125,1.7,5312.5,0
2025-06-13 10:11:38,EO CE PAYTM 26Jun2025 1080,BUY,650,0.95,617.5,0
2025-08-05 13:54:29,EO CE PAYTM 28Aug2025 1280,SALE,725,1.8,1305.0,0
2025-07-14 09:28:02,EO CE POLYCAB 31Jul2025 7800,SALE,125,18.05,2256.25,0
2025-08-18 10:25:32,EO CE HDFCBANK 28Aug2025 2140,BUY,1100,0.75,825.0,0
2025-06-18 10:00:32,EO CE HDFCLIFE 26Jun2025 810,BUY,1100,0.95,1045.0,0
2025-06-17 15:19:35,EO CE HDFCLIFE 26Jun2025 810,SALE,1100,1.15,1265.0,0
2025-08-06 14:46:35,EO CE HDFCLIFE 28Aug2025 820,SALE,1100,0.95,1045.0,0
2025-07-22 11:36:10,EO PE HINDUNILVR 31Jul2025 2100,BUY,300,0.1,30.0,0
2025-06-18 09:59:40,IO CE BANKNIFTY 26Jun2025 59000,BUY,30,12.6,378.0,0
2025-08-14 15:03:46,IO CE MIDCPNIFTY 28Aug2025 13300,BUY,140,17.15,2401.0,0
2025-08-29 09:57:06,IO CE NIFTY 02Sep2025 25400,SALE,150,1.7,255.0,0
2025-07-03 09:17:03,IO CE NIFTY 03Jul2025 25700,SALE,75,7.55,566.25,0
2025-07-01 09:41:56,IO CE NIFTY 03Jul2025 26000,SALE,150,13.25,1987.5,0
2025-06-04 10:20:01,IO CE NIFTY 05Jun2025 25200,SALE,300,5.1,1530.0,0
2025-08-05 09:52:58,IO CE NIFTY 07Aug2025 25200,SALE,75,4.9,367.5,0
2025-08-01 09:43:41,EO PE HINDUNILVR 28Aug2025 2300,SALE,600,2.9,1740.0,0
2025-09-25 10:06:31,EO CE HDFCLIFE 30Sep2025 850,BUY,2200,0.05,110.0,0
2025-08-28 10:00:54,EO CE HEROMOTOCO 28Aug2025 5350,SALE,150,1.75,262.5,0
2025-08-19 14:01:00,EO CE HINDALCO 28Aug2025 740,BUY,1400,1.55,2170.0,0
2025-08-01 14:27:15,EO CE HINDUNILVR 28Aug2025 2880,SALE,300,2.75,825.0,0
2025-07-11 11:30:13,EO CE HINDUNILVR 31Jul2025 2700,SALE,300,5.05,1515.0,0
2025-09-15 13:05:06,EO CE INDHOTEL 30Sep2025 860,SALE,1000,1.5,1500.0,0
2025-08-11 15:28:01,EO CE INDIANB 28Aug2025 740,SALE,1000,2.1,2100.0,0
2025-07-23 14:40:15,EO CE INDIANB 31Jul2025 740,BUY,1000,0.3,300.0,0
2025-07-07 14:56:10,EO CE INDIANB 31Jul2025 740,SALE,1000,1.7,1700.0,0
2025-06-20 12:19:18,EO CE KAYNES 26Jun2025 6000,SALE,100,36.9,3690.0,0
2025-06-20 11:56:16,EO CE KPITTECH 26Jun2025 1500,BUY,400,1.8,720.0,0
2025-07-31 09:44:14,EO CE M&M 31Jul2025 3300,SALE,400,1.7,680.0,0
2025-08-18 10:46:25,EO CE CHOLAFIN 28Aug2025 1640,BUY,625,2.25,1406.25,0
2025-08-01 14:20:22,EO CE CHOLAFIN 28Aug2025 1640,SALE,1250,2.8,3500.0,0
2025-09-17 12:07:49,EO CE COFORGE 30Sep2025 2040,SALE,1125,1.7,1912.5,0
2025-07-24 09:20:36,EO CE COFORGE 31Jul2025 1960,SALE,375,2.8,1050.0,0
2025-07-31 12:42:31,EO CE COFORGE 31Jul2025 1960,BUY,375,0.1,37.5,0
2025-09-04 14:30:14,EO CE DABUR 30Sep2025 610,SALE,1250,0.95,1187.5,0
2025-08-28 10:56:00,EO CE DIVISLAB 28Aug2025 6600,BUY,100,0.05,5.0,0
2025-08-07 10:46:41,EO CE DIVISLAB 28Aug2025 6900,SALE,100,7.9,790.0,0
2025-06-18 09:27:55,EO CE DMART 26Jun2025 4400,SALE,150,12.25,1837.5,0
2025-06-19 09:25:15,EO CE DMART 26Jun2025 4500,SALE,150,8.5,1275.0,0
2025-06-24 09:18:47,EO CE DMART 26Jun2025 4500,BUY,300,7.1,2130.0,0
2025-06-19 11:02:59,EO CE DMART 26Jun2025 4600,BUY,150,4.2,630.0,0
2025-06-23 13:31:43,EO CE NYKAA 26Jun2025 210,SALE,5900,0.9,5310.0,0
2025-08-26 09:39:42,EO CE NYKAA 28Aug2025 240,BUY,3125,0.05,156.25,0
2025-08-28 15:23:00,EO CE NYKAA 30Sep2025 260,SALE,9375,1.5,14062.5,0
2025-06-03 12:26:04,EO CE PAYTM 26Jun2025 1000,BUY,1300,16.2,21060.0,0
2025-06-12 10:20:50,EO CE PAYTM 26Jun2025 1020,BUY,650,5.15,3347.5,0
2025-07-29 11:17:13,EO CE PAYTM 31Jul2025 1160,SALE,725,1.0,725.0,0
2025-07-23 11:03:46,EO CE PAYTM 31Jul2025 1160,BUY,725,4.6,3335.0,0
2025-06-26 14:33:59,EO CE PERSISTENT 26Jun2025 6600,BUY,200,0.1,20.0,0
2025-09-03 14:46:28,EO CE PPLPHARMA 30Sep2025 230,SALE,2500,0.9,2250.0,0
2025-09-02 14:57:52,EO CE RBLBANK 30Sep2025 300,SALE,3175,2.2,6985.0,0
2025-08-19 11:51:26,EO CE SBILIFE 28Aug2025 1960,SALE,375,1.5,562.5,0
2025-08-07 15:22:59,EO CE SRF 28Aug2025 3300,BUY,200,5.95,1190.0,0
2025-08-11 13:01:15,IO CE NIFTY 14Aug2025 25200,SALE,75,2.9,217.5,0
2025-09-23 11:21:45,IO CE NIFTY 23Sep2025 25500,SALE,75,1.9,142.5,0
2025-06-24 09:15:00,IO CE NIFTY 26Jun2025 25500,BUY,300,20.0,6000.0,0
2025-06-26 12:13:03,IO CE NIFTY 26Jun2025 25600,SALE,150,6.9,1035.0,0
2025-08-28 09:19:41,IO CE NIFTY 28Aug2025 25000,SALE,300,2.8,840.0,0
2025-07-31 15:21:28,IO CE NIFTY 31Jul2025 25500,BUY,150,0.05,7.5,0
2025-09-08 09:30:02,IO PE NIFTY 09Sep2025 24200,SALE,75,1.9,142.5,0
2025-06-11 13:57:41,IO PE NIFTY 12Jun2025 25000,BUY,375,28.5,10687.5,0
2025-06-16 15:24:23,IO PE NIFTY 19Jun2025 24000,BUY,75,13.15,986.25,0
2025-08-04 09:42:58,EO CE FEDERALBNK 28Aug2025 215,SALE,5000,0.6,3000.0,0
2025-07-29 10:32:44,EO CE HCLTECH 31Jul2025 1700,BUY,350,0.1,35.0,0
2025-08-20 13:25:10,EO CE HDFCBANK 28Aug2025 2100,SALE,550,0.85,467.5,0
2025-09-24 15:27:33,EO CE HDFCBANK 30Sep2025 1020,SALE,1100,0.5,550.0,0
2025-06-19 11:03:27,EO CE HDFCLIFE 26Jun2025 800,BUY,1100,0.65,715.0,0
2025-06-23 14:57:49,EO CE HDFCLIFE 26Jun2025 800,BUY,1100,0.75,825.0,0
2025-09-04 11:08:20,EO CE HDFCLIFE 30Sep2025 840,SALE,2200,2.9,6380.0,0
2025-07-08 13:14:50,EO CE HDFCLIFE 31Jul2025 880,SALE,1100,0.95,1045.0,0
2025-08-28 10:00:54,EO CE HEROMOTOCO 28Aug2025 5350,SALE,150,1.7,255.0,0
2025-08-19 10:47:08,EO CE HEROMOTOCO 28Aug2025 5500,BUY,300,6.15,1845.0,0
2025-09-15 09:37:31,EO CE INDHOTEL 30Sep2025 870,SALE,2000,1.0,2000.0,0
2025-08-28 09:51:31,EO CE INDIGO 28Aug2025 6000,SALE,600,0.95,570.0,0
2025-08-04 15:25:20,EO CE ABB 28Aug2025 5700,BUY,125,20.0,2500.0,0
2025-06-16 12:34:26,EO CE ANGELONE 26Jun2025 3300,SALE,200,5.7,1140.0,0
2025-06-23 11:07:33,EO CE AUBANK 26Jun2025 800,BUY,1000,9.1,9100.0,0
2025-06-13 12:20:31,EO CE AUBANK 26Jun2025 830,SALE,1000,1.9,1900.0,0
2025-06-19 09:32:10,EO CE AUBANK 26Jun2025 850,SALE,1000,1.4,1400.0,0
2025-08-25 14:26:12,EO CE AUBANK 28Aug2025 780,SALE,2000,1.05,2100.0,0
2025-08-25 13:00:51,EO CE AUBANK 28Aug2025 850,BUY,3000,0.1,300.0,0
2025-07-21 09:40:24,EO CE AUBANK 31Jul2025 810,SALE,1000,1.15,1150.0,0
2025-07-02 10:23:07,EO CE AUBANK 31Jul2025 940,SALE,2000,2.4,4800.0,0
2025-06-18 09:59:20,EO CE BAJAJFINSV 26Jun2025 2200,BUY,500,1.2,600.0,0
2025-06-17 13:00:43,EO CE BAJAJFINSV 26Jun2025 2240,SALE,500,0.75,375.0,0
2025-06-25 11:50:30,EO CE BAJAJFINSV 26Jun2025 2280,BUY,1000,0.05,50.0,0
2025-08-21 09:24:09,EO CE EICHERMOT 28Aug2025 6500,BUY,175,1.45,253.75,0
2025-09-12 09:59:10,EO CE EICHERMOT 30Sep2025 7200,SALE,350,27.9,9765.0,0
2025-09-23 09:22:43,EO CE EICHERMOT 30Sep2025 7400,BUY,175,22.2,3885.0,0
2025-06-18 10:00:24,EO CE ETERNAL 26Jun2025 280,BUY,2000,0.25,500.0,0
2025-08-26 13:30:00,EO CE ETERNAL 28Aug2025 335,SALE,2425,0.3,727.5,0
2025-07-22 10:01:17,EO CE ETERNAL 31Jul2025 330,SALE,4850,1.0,4850.0,0
2025-08-04 12:34:20,EO CE FEDERALBNK 28Aug2025 210,BUY,5000,1.0,5000.0,0
2025-07-09 10:56:04,EO CE GMRAIRPORT 31Jul2025 100,SALE,6975,0.7,4882.5,0
2025-07-08 09:40:40,EO CE HDFCAMC 31Jul2025 5800,SALE,450,10.9,4905.0,0
2025-06-06 10:29:32,EO CE HDFCBANK 26Jun2025 2080,BUY,550,3.45,1897.5,0
2025-08-22 09:36:50,EO CE HDFCBANK 28Aug2025 2040,SALE,2200,2.3,5060.0,0
2025-09-04 09:35:28,EO CE HDFCLIFE 30Sep2025 850,SALE,1100,3.45,3795.0,0
2025-08-18 12:29:58,EO PE NESTLEIND 28Aug2025 1100,SALE,2000,1.4,2800.0,0
2025-07-04 14:51:32,IO CE BANKNIFTY 31Jul2025 61000,BUY,35,30.1,1053.5,0
2025-06-18 10:01:00,IO CE MIDCPNIFTY 26Jun2025 14000,BUY,120,3.1,372.0,0
2025-09-30 14:56:46,IO CE MIDCPNIFTY 30Sep2025 13900,BUY,140,0.05,7.0,0
2025-07-02 15:17:27,IO CE NIFTY 03Jul2025 25600,BUY,300,22.95,6885.0,0
2025-07-03 10:02:48,IO CE NIFTY 03Jul2025 25700,BUY,150,9.1,1365.0,0
2025-06-23 09:30:13,EO CE AUBANK 26Jun2025 830,SALE,1000,1.35,1350.0,0
2025-08-19 09:59:02,EO CE AUBANK 28Aug2025 830,SALE,2000,0.6,1200.0,0
2025-08-08 14:19:23,EO CE AUBANK 28Aug2025 840,SALE,1000,1.8,1800.0,0
2025-07-29 13:42:22,EO CE AUBANK 31Jul2025 810,BUY,2000,0.1,200.0,0
2025-06-10 10:45:25,EO CE BAJAJFINSV 26Jun2025 2280,SALE,500,1.3,650.0,0
2025-06-26 09:58:59,EO CE BAJAJFINSV 31Jul2025 2320,SALE,500,4.1,2050.0,0
2025-08-21 09:23:42,EO CE BAJFINANCE 28Aug2025 1100,BUY,750,0.15,112.5,0
2025-09-04 14:12:19,EO CE BAJFINANCE 30Sep2025 1040,SALE,3000,1.35,4050.0,0
2025-08-14 15:27:28,EO CE MAXHEALTH 28Aug2025 1360,SALE,1050,1.7,1785.0,0
2025-08-26 15:22:17,EO CE MAXHEALTH 28Aug2025 1380,BUY,1050,0.05,52.5,0
2025-07-29 11:41:44,EO CE MAXHEALTH 31Jul2025 1480,BUY,525,0.1,52.5,0
2025-06-10 12:25:01,EO CE MCX 26Jun2025 8800,SALE,100,39.95,3995.0,0
2025-06-17 12:50:47,EO CE MGL 26Jun2025 1500,BUY,400,8.05,3220.0,0
2025-09-24 15:03:48,EO CE MPHASIS 30Sep2025 3100,SALE,275,1.45,398.75,0
2025-06-02 09:30:05,EO CE NYKAA 26Jun2025 230,SALE,8850,1.1,9735.0,0
2025-08-28 15:23:00,EO CE NYKAA 30Sep2025 260,SALE,3125,1.5,4687.5,0
2025-08-29 11:15:06,EO CE NYKAA 30Sep2025 260,SALE,6250,1.2,7500.0,0
2025-09-26 11:30:03,EO CE NYKAA 30Sep2025 260,BUY,6250,0.05,312.5,0
2025-07-29 13:39:07,EO CE PATANJALI 31Jul2025 2160,BUY,300,0.1,30.0,0
2025-06-12 10:20:50,EO CE PAYTM 26Jun2025 1020,BUY,650,5.15,3347.5,0
2025-08-19 09:38:38,EO CE DMART 28Aug2025 4900,SALE,300,10.0,3000.0,0
2025-09-23 15:09:38,EO CE DMART 30Sep2025 5000,SALE,150,5.3,795.0,0
2025-07-14 09:23:29,EO CE DMART 31Jul2025 4500,SALE,150,6.9,1035.0,0
2025-07-03 12:26:04,EO CE DMART 31Jul2025 4600,SALE,300,39.85,11955.0,0
2025-07-03 15:22:02,EO CE DMART 31Jul2025 4600,BUY,150,44.75,6712.5,0
2025-07-25 10:48:59,EO CE DMART 31Jul2025 4900,BUY,300,0.45,135.0,0
2025-09-12 10:32:43,EO CE EICHERMOT 30Sep2025 7200,BUY,175,30.2,5285.0,0
2025-09-19 14:53:54,EO CE EICHERMOT 30Sep2025 7400,BUY,350,13.95,4882.5,0
2025-06-09 14:59:22,EO CE ETERNAL 26Jun2025 290,SALE,6000,0.8,4800.0,0
2025-07-29 09:51:35,EO CE ETERNAL 28Aug2025 350,SALE,2425,1.5,3637.5,0
2025-08-04 09:57:06,EO CE FEDERALBNK 28Aug2025 215,SALE,5000,0.5,2500.0,0
2025-07-09 15:26:14,EO CE GMRAIRPORT 31Jul2025 100,BUY,6975,0.75,5231.25,0
2025-08-28 15:13:21,IO CE MIDCPNIFTY 28Aug2025 14000,BUY,140,0.05,7.0,0
2025-07-02 14:11:00,IO CE NIFTY 03Jul2025 25600,SALE,150,19.85,2977.5,0
2025-06-25 12:28:46,IO CE NIFTY 03Jul2025 25900,SALE,75,12.8,960.0,0
2025-08-07 10:10:27,IO CE NIFTY 07Aug2025 24900,SALE,75,1.95,146.25,0
2025-06-17 09:32:41,IO CE NIFTY 19Jun2025 25400,SALE,75,9.0,675.0,0
2025-06-13 09:48:01,IO CE NIFTY 19Jun2025 25400,SALE,75,11.9,892.5,0
2025-07-24 11:59:05,IO CE NIFTY 24Jul2025 25300,SALE,75,3.0,225.0,0
2025-07-24 09:47:31,IO CE NIFTY 24Jul2025 25400,SALE,75,2.9,217.5,0
2025-06-26 12:13:03,IO CE NIFTY 26Jun2025 25600,SALE,150,6.9,1035.0,0
2025-06-16 14:58:08,IO CE NIFTY 26Jun2025 26000,SALE,75,8.9,667.5,0
2025-08-28 15:29:19,IO CE NIFTY 28Aug2025 25200,BUY,150,0.05,7.5,0
2025-07-30 10:32:28,IO CE NIFTY 31Jul2025 25400,SALE,300,2.0,600.0,0
2025-07-16 15:16:26,EO CE ANGELONE 31Jul2025 3300,BUY,250,5.45,1362.5,0
2025-06-23 09:39:25,EO CE AUBANK 26Jun2025 820,SALE,1000,2.4,2400.0,0
2025-06-24 09:19:08,EO CE AUBANK 26Jun2025 830,BUY,3000,1.1,3300.0,0
2025-06-26 10:58:17,EO CE AUBANK 26Jun2025 850,BUY,1000,0.05,50.0,0
2025-08-18 12:11:56,EO CE AUBANK 28Aug2025 840,BUY,2000,0.85,1700.0,0
2025-08-18 12:31:42,EO CE AUBANK 28Aug2025 840,BUY,1000,0.8,800.0,0
2025-06-10 10:45:25,EO CE BAJAJFINSV 26Jun2025 2280,SALE,500,1.3,650.0,0
2025-06-26 09:38:56,EO CE BAJFINANCE 26Jun2025 1020,BUY,2500,0.05,125.0,0
2025-09-15 11:15:52,EO CE BAJFINANCE 30Sep2025 1060,BUY,1500,5.1,7650.0,0
2025-09-12 14:38:03,EO CE BAJFINANCE 30Sep2025 1080,SALE,750,2.05,1537.5,0
2025-09-30 09:19:58,EO CE BAJFINANCE 30Sep2025 1100,BUY,5250,0.05,262.5,0
2025-07-25 09:24:13,EO CE BAJFINANCE 31Jul2025 950,SALE,750,1.9,1425.0,0
2025-06-10 12:25:01,EO CE MCX 26Jun2025 8800,SALE,100,39.9,3990.0,0
2025-07-21 10:57:33,EO CE MCX 31Jul2025 10200,BUY,125,2.9,362.5,0
2025-06-17 11:18:03,EO CE MGL 26Jun2025 1440,BUY,400,25.1,10040.0,0
2025-06-02 10:07:10,EO CE NYKAA 26Jun2025 230,SALE,5900,0.95,5605.0,0
2025-08-19 15:24:26,EO CE NYKAA 28Aug2025 235,BUY,6250,1.5,9375.0,0
2025-05-30 10:20:06,EO CE PAYTM 26Jun2025 1000,SALE,650,7.55,4907.5,0
2025-08-26 09:26:00,EO CE PAYTM 28Aug2025 1340,SALE,1450,1.2,1740.0,0
2025-07-14 10:39:46,EO CE PAYTM 31Jul2025 1080,SALE,725,5.9,4277.5,0
2025-07-23 11:03:46,EO CE PAYTM 31Jul2025 1140,BUY,725,6.5,4712.5,0
2025-09-23 14:42:08,EO CE POLYCAB 30Sep2025 8200,SALE,125,7.9,987.5,0
2025-06-20 09:48:28,EO CE RECLTD 26Jun2025 400,BUY,1000,6.5,6500.0,0
2025-06-20 09:43:02,EO CE RECLTD 26Jun2025 400,SALE,1000,6.0,6000.0,0
2025-06-16 12:39:55,EO CE BAJFINANCE 26Jun2025 1020,SALE,1250,1.2,1500.0,0
2025-09-26 14:46:23,EO CE BAJFINANCE 28Oct2025 1160,SALE,1500,1.55,2325.0,0
2025-09-23 14:15:32,EO CE BAJFINANCE 30Sep2025 1080,BUY,3000,1.55,4650.0,0
2025-07-04 12:41:26,EO CE BAJFINANCE 31Jul2025 1020,SALE,1500,2.9,4350.0,0
2025-07-25 09:46:51,EO CE BAJFINANCE 31Jul2025 950,BUY,750,2.65,1987.5,0
2025-07-25 12:15:11,EO CE BAJFINANCE 31Jul2025 980,SALE,750,1.1,825.0,0
2025-06-23 09:51:13,EO CE BHARTIARTL 26Jun2025 2000,SALE,950,1.7,1615.0,0
2025-08-05 15:07:20,EO CE BOSCHLTD 28Aug2025 45000,SALE,50,159.9,7995.0,0
2025-08-05 14:26:31,EO CE BOSCHLTD 28Aug2025 45500,SALE,25,105.0,2625.0,0
2025-08-29 09:54:20,EO CE BOSCHLTD 30Sep2025 45000,SALE,25,80.15,2003.75,0
2025-09-30 13:55:16,EO CE BOSCHLTD 30Sep2025 45500,BUY,50,0.05,2.5,0
2025-09-15 14:50:01,EO CE BOSCHLTD 30Sep2025 45500,SALE,50,19.0,950.0,0
2025-07-11 10:31:03,EO CE KAYNES 31Jul2025 7000,BUY,100,25.0,2500.0,0
2025-07-23 14:11:28,EO CE LODHA 31Jul2025 1480,SALE,450,2.3,1035.0,0
2025-07-31 09:46:48,EO CE M&M 31Jul2025 3300,SALE,400,1.8,720.0,0
2025-08-28 10:02:11,EO CE MAXHEALTH 28Aug2025 1380,BUY,525,0.05,26.25,0
2025-06-23 13:11:14,EO CE MAXHEALTH 31Jul2025 1400,SALE,525,5.0,2625.0,0
2025-07-30 09:51:58,EO CE MAXHEALTH 31Jul2025 1480,BUY,525,0.1,52.5,0
2025-06-10 12:03:24,EO CE MCX 26Jun2025 8800,BUY,200,30.1,6020.0,0
2025-06-16 12:26:21,EO CE MFSL 26Jun2025 1680,BUY,800,2.05,1640.0,0
2025-09-23 15:12:57,EO CE COFORGE 30Sep2025 1900,SALE,375,1.15,431.25,0
2025-09-19 09:35:42,EO CE COFORGE 30Sep2025 2040,BUY,375,1.4,525.0,0
2025-07-21 10:56:46,EO CE COFORGE 31Jul2025 2240,BUY,750,1.0,750.0,0
2025-08-07 09:44:58,EO CE DIVISLAB 28Aug2025 7000,SALE,100,6.9,690.0,0
2025-07-08 09:44:32,EO CE DIVISLAB 31Jul2025 7800,SALE,100,12.05,1205.0,0
2025-06-18 14:00:10,EO CE DMART 26Jun2025 4600,SALE,300,4.9,1470.0,0
2025-06-10 10:21:22,EO CE DMART 26Jun2025 4600,SALE,750,7.9,5925.0,0
2025-06-19 11:02:59,EO CE DMART 26Jun2025 4600,BUY,150,4.2,630.0,0
2025-07-31 13:35:55,EO CE DMART 31Jul2025 4500,BUY,150,0.05,7.5,0
2025-07-16 15:09:56,EO CE DMART 31Jul2025 4500,SALE,300,8.9,2670.0,0
2025-08-21 09:24:09,EO CE EICHERMOT 28Aug2025 6500,BUY,175,1.45,253.75,0
2025-08-18 12:34:19,EO CE EICHERMOT 28Aug2025 6500,SALE,175,3.65,638.75,0
2025-07-25 14:38:05,EO CE PAYTM 31Jul2025 1180,SALE,725,1.5,1087.5,0
2025-06-17 11:09:11,EO CE PERSISTENT 26Jun2025 6600,SALE,100,13.5,1350.0,0
2025-07-14 09:28:02,EO CE POLYCAB 31Jul2025 7800,SALE,125,18.05,2256.25,0
2025-08-21 14:58:18,EO CE SBILIFE 28Aug2025 1960,BUY,375,3.25,1218.75,0
2025-08-21 09:49:07,EO CE SBILIFE 28Aug2025 2040,SALE,375,1.4,525.0,0
2025-08-04 15:21:14,EO CE SHREECEM 28Aug2025 35000,SALE,100,57.0,5700.0,0
2025-08-12 11:48:32,EO CE SHREECEM 28Aug2025 35000,BUY,25,14.55,363.75,0
2025-08-21 15:01:48,EO CE SIEMENS 28Aug2025 3500,BUY,125,2.15,268.75,0
2025-07-30 10:30:33,EO CE SRF 31Jul2025 3400,BUY,200,0.1,20.0,0
2025-07-03 12:16:17,EO CE TATACHEM 31Jul2025 980,BUY,1300,14.1,18330.0,0
2025-07-14 10:35:31,EO CE TATAELXSI 31Jul2025 6500,BUY,100,54.85,5485.0,0
2025-06-19 15:17:25,EO CE TITAN 26Jun2025 3700,BUY,175,3.15,551.25,0
2025-09-29 10:04:04,EO CE COFORGE 30Sep2025 2040,BUY,375,0.05,18.75,0
2025-06-30 11:54:35,EO CE COFORGE 31Jul2025 2160,SALE,375,12.9,4837.5,0
2025-07-08 15:12:10,EO CE COFORGE 31Jul2025 2240,SALE,750,6.6,4950.0,0
2025-08-08 10:21:39,EO CE CUMMINSIND 28Aug2025 4200,SALE,200,11.5,2300.0,0
2025-08-22 09:34:49,EO CE DIVISLAB 28Aug2025 6600,SALE,100,7.0,700.0,0
2025-08-28 12:58:03,EO CE DIVISLAB 28Aug2025 7000,BUY,100,0.05,5.0,0
2025-08-07 15:27:24,EO CE DIVISLAB 28Aug2025 7000,BUY,100,9.45,945.0,0
2025-08-28 13:05:31,EO CE DIVISLAB 28Aug2025 7000,BUY,300,0.05,15.0,0
2025-06-24 09:26:05,EO CE DMART 26Jun2025 4600,BUY,600,3.1,1860.0,0
2025-06-18 14:00:08,EO CE DMART 26Jun2025 4600,SALE,300,4.8,1440.0,0
2025-07-31 09:36:15,EO CE DMART 31Jul2025 4500,SALE,600,3.8,2280.0,0
2025-07-30 15:17:21,EO CE DMART 31Jul2025 4600,SALE,300,1.55,465.0,0
2025-07-14 09:20:48,EO PE DABUR 31Jul2025 430,BUY,2500,0.15,375.0,0
2025-07-25 14:33:19,EO PE HAL 31Jul2025 4300,BUY,150,4.4,660.0,0
2025-08-18 13:10:22,EO PE HINDUNILVR 28Aug2025 2300,SALE,300,0.85,255.0,0
2025-09-26 09:20:29,EO PE HINDZINC 30Sep2025 380,BUY,2450,0.5,1225.0,0
2025-06-27 12:25:45,EO PE HUDCO 31Jul2025 220,SALE,2775,2.95,8186.25,0
2025-06-19 10:09:43,IO CE MIDCPNIFTY 26Jun2025 13100,SALE,120,50.25,6030.0,0
2025-06-30 12:17:58,IO CE NIFTY 03Jul2025 25800,SALE,75,54.0,4050.0,0
2025-08-07 10:10:37,IO CE NIFTY 07Aug2025 24900,SALE,75,1.9,142.5,0
2025-09-03 14:43:46,IO CE NIFTY 09Sep2025 25300,BUY,300,3.5,1050.0,0
2025-09-15 15:25:00,IO CE NIFTY 16Sep2025 25500,SALE,300,1.95,585.0,0
2025-07-31 10:55:16,IO CE NIFTY 28Aug2025 27400,SALE,75,5.0,375.0,0
2025-07-02 10:12:07,IO CE NIFTY 31Jul2025 27200,SALE,300,11.9,3570.0,0
2025-08-26 10:17:09,EO CE HDFCLIFE 28Aug2025 830,BUY,1100,0.05,55.0,0
2025-08-19 09:50:04,EO CE HDFCLIFE 28Aug2025 830,SALE,2200,0.9,1980.0,0
2025-08-21 09:42:49,EO CE HDFCLIFE 28Aug2025 830,BUY,4400,2.15,9460.0,0
2025-09-25 10:08:37,EO CE HDFCLIFE 30Sep2025 850,BUY,1100,0.05,55.0,0
2025-08-01 14:27:21,EO CE HINDUNILVR 28Aug2025 2880,SALE,300,2.75,825.0,0
2025-06-10 10:59:52,EO CE ICICIBANK 26Jun2025 1520,BUY,1400,1.6,2240.0,0
2025-08-05 12:36:09,EO CE ICICIBANK 28Aug2025 1550,SALE,700,0.85,595.0,0
2025-09-15 13:05:06,EO CE INDHOTEL 30Sep2025 860,SALE,1000,1.5,1500.0,0
2025-08-28 13:06:34,EO CE INDIGO 28Aug2025 6000,BUY,150,0.1,15.0,0
2025-08-29 10:53:27,EO CE INDIGO 30Sep2025 6500,SALE,150,7.4,1110.0,0
2025-09-29 12:38:59,EO CE INFY 30Sep2025 1700,BUY,1600,0.05,80.0,0
2025-06-19 10:11:48,EO CE KPITTECH 26Jun2025 1500,SALE,400,2.6,1040.0,0
2025-06-24 11:18:18,EO PE HINDUNILVR 31Jul2025 2100,SALE,600,3.75,2250.0,0
2025-06-20 09:34:33,IO CE BANKNIFTY 26Jun2025 57000,SALE,30,49.9,1497.0,0
2025-06-06 10:39:12,IO CE BANKNIFTY 26Jun2025 61000,BUY,90,32.1,2889.0,0
2025-07-31 15:09:12,IO CE BANKNIFTY 31Jul2025 58000,BUY,70,0.1,7.0,0
2025-07-29 10:22:54,IO CE BANKNIFTY 31Jul2025 58000,SALE,35,15.0,525.0,0
2025-08-06 11:28:14,IO CE MIDCPNIFTY 28Aug2025 13500,SALE,140,19.9,2786.0,0
2025-07-31 10:04:18,IO CE MIDCPNIFTY 31Jul2025 13500,SALE,420,0.9,378.0,0
2025-07-24 10:48:03,IO CE MIDCPNIFTY 31Jul2025 13500,SALE,140,22.15,3101.0,0
2025-07-01 09:41:56,IO CE NIFTY 03Jul2025 26000,SALE,75,13.25,993.75,0
2025-08-04 09:36:00,IO CE NIFTY 07Aug2025 25300,SALE,225,6.85,1541.25,0
2025-07-30 10:36:33,IO CE NIFTY 28Aug2025 27000,SALE,150,6.9,1035.0,0
2025-07-28 13:22:08,IO CE NIFTY 31Jul2025 25500,SALE,75,5.25,393.75,0
2025-09-22 14:00:22,EO CE CHOLAFIN 30Sep2025 1720,SALE,625,3.0,1875.0,0
2025-09-23 15:12:59,EO CE COFORGE 30Sep2025 1900,SALE,375,1.15,431.25,0
